//ID,DBName,kROName,iROName,Lvl,HP,SP,BaseExp,JobExp,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MVPExp,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,//Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//===================================================================================================================================================================================================================================================================================================================================================================================================================
1694,PLASMA_Y,Predio MESTRE,Predio MESTRE,99,10000,0,2200,2100,3,0,0,0,0,0,0,0,0,0,0,10,12,2,7,80,0x40,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,PLASMA_Y,Torre areia,Torre areia,99,10000,0,2200,2100,15,10000,50000,200,200,400,200,200,200,9999,200,15,15,2,2,80,0xC4,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,PLASMA_Y,Torre kiri 1,Torre kiri 1,99,10000,0,2200,2100,15,10000,50000,200,200,400,200,200,200,9999,200,15,15,2,2,80,0xC4,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,PLASMA_B,Plasma,Torre nuvem,99,10000,0,2200,2100,15,10000,50000,200,200,400,200,200,200,9999,200,15,15,2,2,80,0xC4,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,DEATHWORD,Death Word,Death Word,65,18990,0,2986,4912,1,622,1102,10,40,50,75,10,20,140,45,10,12,1,0,60,0x00003695,150,176,912,300,0,0,0,,0,,0,,1097,4000,7015,300,1006,20,7449,500,2418,10,7479,2,7480,1,0,,0,,0,
1699,ANCIENT_MIMIC,Mímico Antigo,Mímico Antigo,60,8080,0,2950,2650,1,530,1697,20,40,50,100,30,40,150,110,10,12,2,0,60,0x00003885,100,168,480,360,0,0,0,,0,,0,,603,30,617,1,644,50,2404,5,2506,1,2417,10,2610,100,0,,0,,0,
1700,OBSERVATION,Árvore Frutífera,Árvore Frutífera,1,10000000,0,1,1,1,720,909,15,10,1,70,50,25,90,50,10,12,1,3,20,0x60,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,SHELTER,Laranjeira,Laranjeira,1,10000000,0,1,1,1,720,909,15,10,1,70,50,25,90,50,10,12,1,3,20,0x60,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,RETRIBUTION,Bananeira,Bananeira,1,10000000,0,1,1,1,720,909,15,10,1,70,50,25,90,50,10,12,1,3,20,0x60,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,SOLACE,Videira,macieira,1,10000000,0,1,1,1,720,909,15,10,1,70,50,25,90,50,10,12,1,3,20,0x60,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,THA_ODIUM,Tomateiro,Tomateiro,1,10000000,0,1,1,1,720,909,15,10,1,70,50,25,90,50,10,12,1,3,20,0x60,200,1092,792,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,THA_DESPERO,Despero,Despero,88,86666,0,62001,51220,2,2182,3082,38,39,100,167,79,92,151,120,10,12,2,1,88,0x000037B5,150,160,528,360,0,0,0,,0,,0,,7054,1000,731,500,732,100,7439,10000,616,10,2419,1000,0,,0,,0,,0,
1706,THA_MAERO,Maero,Maero,83,62000,0,56699,63880,2,2022,2288,29,72,100,176,30,200,122,29,10,12,1,1,88,0x000037B5,150,160,480,360,0,0,0,,0,,0,,7054,1000,731,500,732,100,7437,10000,616,10,2354,1000,0,,0,,0,,0,
1707,THA_DOLOR,Pesar,Pesar,83,59922,0,43200,51220,2,1392,2092,21,80,100,76,29,206,139,44,10,12,0,1,88,0x000037B5,150,160,672,480,0,0,0,,0,,0,,7054,1000,731,500,732,100,7436,10000,616,10,5128,1000,0,,0,,0,,0,
1708,THANATOS,Memória de Thanatos,Memória de Thanatos,99,3000000,0,3666000,2145060,3,3812,7483,35,35,100,108,122,86,147,32,10,12,2,6,88,0x000037B5,120,115,816,504,1833000,10000,617,5500,603,5000,732,2000,7444,1000,2519,1000,7450,5000,2342,5000,2412,5000,2515,1000,2655,500,0,,0,,0,
1709,G_THA_ODIUM,Odium,Odium,92,72389,0,10000,5000,9,2100,2800,68,30,100,52,165,62,185,90,10,12,2,1,88,0x000033B5,100,115,288,420,0,0,0,,0,,0,,7054,1000,731,500,732,100,0,,0,,0,,0,,0,,0,,0,
1710,G_THA_DESPERO,Despero,Despero,88,86666,0,10000,5000,2,2182,3082,38,39,100,167,79,92,151,120,10,12,2,1,88,0x000033B5,150,160,528,360,0,0,0,,0,,0,,7054,1000,731,500,732,100,0,,0,,0,,0,,0,,0,,0,
1711,G_THA_MAERO,Maero,Maero,83,62000,0,10000,5000,2,2022,2288,29,72,100,176,30,200,122,29,10,12,1,1,88,0x000033B5,150,160,480,360,0,0,0,,0,,0,,7054,1000,731,500,732,100,0,,0,,0,,0,,0,,0,,0,
1712,G_THA_DOLOR,Dolor,Dor,83,59922,0,10000,5000,2,1392,2092,21,80,100,76,29,206,139,44,10,12,0,1,88,0x000033B5,150,160,672,480,0,0,0,,0,,0,,7054,1000,731,500,732,100,0,,0,,0,,0,,0,,0,,0,
1713,ACIDUS,Acidus,Acidus,80,51112,0,28043,8023,2,1289,2109,29,69,1,71,55,135,103,69,10,12,2,9,46,0x00003095,170,168,1008,300,0,0,0,,0,,0,,582,5100,1035,4000,7444,5,1036,3589,7448,800,714,5,2114,50,0,,0,,0,
1714,FERUS,Ferus,Ferus,70,29218,0,8093,3952,2,1056,1496,14,45,1,78,45,72,81,73,10,12,2,9,43,0x00003095,100,108,576,432,0,0,0,,0,,0,,578,2200,1035,1000,7123,1000,1036,2000,7447,800,994,20,5122,50,0,,0,,0,
1715,NOVUS,Novus,Novus,42,5430,0,1320,1002,1,284,384,20,28,1,56,43,45,124,43,10,12,0,9,20,0x00003885,110,151,288,360,0,0,0,,0,,0,,511,3000,7053,1035,0,,1036,589,0,,0,,0,,0,,0,,0,
1716,ACIDUS_,Acidus,Acidus,76,39111,0,14392,4203,2,1180,2000,21,47,1,78,31,93,88,52,10,12,2,9,44,0x00003095,180,168,768,360,0,0,0,,0,,0,,505,150,1035,4000,510,150,1036,3589,7446,800,996,20,7446,100,0,,0,,0,
1717,FERUS_,Ferus,Ferus,69,21182,0,6750,2230,2,930,1170,14,38,1,66,77,60,79,35,10,12,2,9,42,0x00003095,120,108,576,432,0,0,0,,0,,0,,579,5100,1035,1000,0,,1036,3589,7445,800,997,20,7445,100,0,,0,,0,
1718,NOVUS_,Novus,Novus,43,5830,0,1411,1100,1,314,414,24,28,1,60,43,39,119,43,10,12,0,9,20,0x00003885,100,252,816,480,0,0,0,,0,,0,,508,2000,7053,1035,0,,1036,589,0,,0,,0,,0,,0,,0,
1719,DETALE,Detardeurus,Detardeurus,90,480000,0,291850,123304,3,4560,5548,66,59,100,90,112,136,140,56,10,12,2,9,67,0x000037B5,250,432,936,360,145925,10000,617,5500,603,5000,732,2000,2649,1000,2648,1000,7444,5000,7451,3589,12080,1000,1417,100,5002,500,0,,0,,0,
1720,HYDRO,Hydro,Hydrolancer,89,308230,0,83450,2480,3,2554,3910,52,62,1,96,110,86,94,32,10,12,2,9,47,0x000037B5,160,140,672,432,0,0,0,,0,,0,,7123,4000,1035,4000,7443,3880,5126,50,5127,50,12085,10,5124,50,0,,0,,0,
1721,DRAGON_EGG,Ovo de Dragão,Ovo de Dragão,43,18322,0,6740,0,0,1,2,78,60,1,1,56,67,1,63,10,12,1,9,40,0x00000000,1000,24,0,0,0,0,0,,0,,0,,985,5,7032,100,731,10,732,5,718,10,720,10,728,10,0,,0,,0,
1722,EVENT_JAKK,Jakk,Jakk,99,10310,0,103,100,1,115,182,5,11,1,28,18,13,35,45,10,12,1,0,43,0x00000081,240,1180,480,648,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1723,A_SHECIL,Atiradora de Elite Cecil,Atiradora de Elite Cecil,82,30000,0,0,0,14,600,900,25,15,1,145,27,32,134,80,10,12,1,7,64,0x00003695,180,1008,384,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1724,A_POTON_CANON,Photon Cannon,Photon Cannon,66,8000,0,0,0,9,1000,1300,10,30,1,40,25,20,80,80,10,12,1,0,40,0x00000084,300,1536,960,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1725,R_PORING,Poring,Poring,1,50,0,0,0,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x00000083,150,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1726,R_LUNATIC,Lunático,Lunático,3,60,0,0,0,1,9,12,0,20,1,3,3,10,8,60,10,12,0,2,60,0x00000083,150,1456,456,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1727,R_SAVAGE_BABE,Bebe Selvagem,Bebe Selvagem,7,182,0,0,0,1,20,25,0,0,1,7,14,5,12,35,10,12,0,2,22,0x00000083,150,1624,624,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1728,R_DESERT_WOLF_B,Filhote de Lobo,Filhote de Lobo,77,235000,1,0,2700000,1,2219,3169,15,0,94,98,90,94,200,100,10,12,0,2,23,0x00000083,150,1600,900,240,0,0,0,,0,,0,,517,200,0,,0,,0,,0,,0,,0,,0,,0,,0,
1729,R_BAPHOMET_,Bafomé Jr.,Bafomé Jr.,50,8578,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x00000183,150,868,480,120,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1730,R_DEVIRUCHI,Deviruchi,Deviruchi,46,7360,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,0x00000183,150,980,600,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1731,G_DOPPELGANGER,Doppelganger,Doppelganger,72,12000000,0,3000000,2000000,1,5000,10000,99,99,88,180,70,75,180,65,10,12,2,8,48,0x000037B5,190,480,480,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1732,G_TREASURE_BOX,Baú de Tesouro,Baú de Tesouro,98,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1733,KIEL,Kiel,Kiehl,90,523000,0,36500,23405,3,1682,3311,28,32,100,112,76,89,156,102,10,12,1,0,47,0x000037B5,140,1152,576,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1734,KIEL_,Kiel D-01,Kiel D-01,90,1523000,0,2356200,512602,3,3280,6560,28,32,100,130,30,160,199,180,10,12,1,0,47,0x000037B5,130,1152,576,432,1178100,10000,617,5500,603,5000,616,2000,7513,3000,617,3000,2651,1000,2319,1000,1618,500,1242,500,2650,1000,0,,0,,0,
1735,GUARDIAO,Guardião,Guardião,130,396000,0,3000,350000,2,882,922,20,20,300,300,300,300,300,300,10,12,1,6,23,0x308D,250,580,480,504,0,0,0,0,0,0,0,0,7512,1,7507,100,999,40,7317,10000,0,0,985,60,0,0,0,0,0,0,0,0
1736,GUARDIAO_MESTRE,Guardião Mestre,Guardião Mestre,130,351000,0,3000,400000,2,890,930,20,20,300,300,300,300,300,300,10,12,1,6,23,0x308D,200,896,432,360,0,0,0,0,0,0,0,0,7512,2,7507,10000,0,0,7317,10000,0,0,985,100,0,0,0,0,0,0,0,0
1737,ALIZA,Ichibi,Ichibi,100,25000000,88888888,100,100,6,30000,32000,30,30,400,50,50,350,600,200,10,12,2,7,40,0x3FBD,100,100,768,480,7150,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,CONSTANT,Hachibi,Hachibi,600,42500000,88888888,1,1,1,30000,32000,65,65,700,200,50,700,300,200,3,12,2,7,20,0xFB5,150,720,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,G_ALICEL,Alicel,Alicel,75,37520,0,0,0,2,1600,2570,30,30,50,60,50,51,92,40,10,12,1,6,60,0x0000318D,150,1080,480,504,0,0,0,,0,,0,,7507,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1740,G_ALIOT,Aliot,Aliot,75,43290,0,0,0,2,950,2070,35,15,50,32,87,12,68,19,10,12,1,6,60,0x0000318D,150,1296,432,360,0,0,0,,0,,0,,7507,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1741,G_COOKIE_XMAS,Cookie Natalino,Cookie Natalino,28,2090,0,0,0,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x00003885,400,1248,1248,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1742,G_CARAT,Carat,Carat,51,5200,0,0,0,1,330,417,0,25,1,41,45,5,85,155,10,12,1,6,44,0x00003985,200,1078,768,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1743,G_MYSTCASE,Presente,Presente,38,3450,0,0,0,1,160,360,5,10,65,50,25,5,48,75,10,12,1,0,60,0x00003885,400,1248,1248,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1744,G_WILD_ROSE,Rosa Selvagem,Rosa Selvagem,38,2980,0,0,0,1,315,360,0,15,65,85,15,35,65,80,10,12,0,2,24,0x00003885,100,964,864,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1745,G_CONSTANT,Constant,Constant,55,1000,0,0,0,1,460,580,12,12,50,28,26,47,66,14,10,12,2,6,67,0x2185,110,720,360,360,0,0,0,0,0,0,0,0,,,,,1466,50000,2102,50000,,,,,,,,,0,0,0,0
1746,G_ALIZA,Aliza,Aliza,69,15000,0,0,0,1,750,1100,8,5,74,74,52,35,110,140,10,12,1,7,60,0x00003885,200,1440,576,600,0,0,0,,0,,0,,7507,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1747,G_SNAKE,Snake,Boa,15,471,0,0,0,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x00003885,200,1576,576,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1748,G_ANACONDAQ,Anaconda,Anaconda,23,1109,0,0,0,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x00003885,200,1576,576,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1749,G_MEDUSA,Medusa,Medusa,79,22408,0,0,0,1,827,1100,48,38,1,74,50,57,77,69,10,12,1,6,40,0x00003985,180,1720,1320,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1750,G_RED_PLANT,Planta Vermelha,Planta Vermelha,1,100,0,0,0,1,100,200,100,99,0,0,0,0,0,100,7,12,0,3,22,0x00000040,2000,1,1,1,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1751,JOUNIN,Mestre Genjutsu,Mestre Genjutsu,99,15000000,3000,2,6,1,2500,7500,15,35,100,60,600,600,999,999,10,12,1,7,20,0x1BB5,125,2000,325,325,10,10000,516,10000,12208,10000,7206,10000,749,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,SKOGUL,Skogul,Skogul,70,87544,0,27620,10,2,1110,1930,20,15,1,69,70,50,67,52,10,12,1,6,67,0x00003395,190,720,384,480,0,0,0,,0,,0,,7511,3500,7054,1000,716,1000,739,500,2609,100,757,500,0,,0,,0,,0,
1753,FRUS,Frus,Frus,69,83422,0,20620,10,2,1110,1780,20,15,1,69,60,50,76,52,10,12,1,6,67,0x00003395,150,480,576,432,0,0,0,,0,,0,,7511,3500,7054,1000,716,1000,2622,3,2308,10,757,500,0,,0,,0,,0,
1754,SKEGGIOLD,Skeggiold,Skeggiold,81,295200,0,91100,10,1,1400,2020,12,24,80,100,50,72,90,50,10,12,0,8,46,0x000037B5,250,672,780,480,0,0,0,,0,,0,,7511,6000,2254,1,7063,1000,608,20,7511,1000,2322,100,2353,100,0,,0,,0,
1755,SKEGGIOLD_,Skeggiold,Skeggiold,83,315200,0,99200,10,1,1600,2050,15,24,80,120,60,85,98,80,10,12,0,8,46,0x000037B5,250,672,780,480,0,0,0,,0,,0,,7511,6000,2254,1,7063,1000,610,20,7511,1000,2322,100,2353,100,0,,0,,0,
1756,G_HYDRO,Hydrolancer,Hydrolancer,89,308230,0,0,0,3,2554,3910,52,62,1,96,110,86,94,32,10,12,2,9,47,0x000039A5,160,140,672,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1757,G_ACIDUS,Acidus,Acidus,80,51112,0,0,0,2,1289,2109,39,69,1,71,55,135,103,69,10,12,2,9,46,0x00003885,170,168,1008,300,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1758,G_FERUS,Ferus,Ferus,70,29218,0,0,0,2,1056,1496,34,45,1,78,45,72,81,73,10,12,2,9,43,0x00003885,100,108,576,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1759,G_ACIDUS_,Acidus,Acidus,76,39111,0,0,0,2,1180,2000,31,47,1,78,31,93,88,52,10,12,2,9,44,0x00003885,180,168,768,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1760,G_FERUS_,Ferus,Ferus,69,21182,0,0,0,2,930,1170,24,38,1,66,77,60,79,35,10,12,2,9,42,0x00003885,120,108,576,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1761,G_SKOGUL,Skogul,Skogul,70,57544,0,0,0,2,1110,1930,20,15,1,69,70,50,67,52,10,12,1,6,67,0x00003985,170,720,384,480,0,0,0,,0,,0,,7511,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1762,G_FRUS,Frus,Frus,69,53422,0,0,0,2,1110,1780,20,15,1,69,60,50,76,52,10,12,1,6,67,0x00003985,130,480,576,432,0,0,0,,0,,0,,7511,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1763,G_SKEGGIOLD,Gakido Pain,Gakido Pain,81,500000,0,0,0,1,1000,1000,12,24,1,1,1,1,1,1,10,12,0,8,46,0x00000F85,200,672,780,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1764,G_SKEGGIOLD_,Skeggiold,Skeggiold,83,103000,0,0,0,1,1600,4110,15,24,80,120,60,85,98,80,10,12,0,8,46,0x000039A5,200,672,780,480,0,0,0,,0,,0,,7511,500,0,,0,,0,,0,,0,,0,,0,,0,,0,
1765,G_RANDGRIS,Chikushodo Pain,Chikushodo Pain,99,500000,0,10000,10000,3,1000,1000,25,42,1,1,1,200,100,1,10,12,2,8,86,0x0000079D,100,576,576,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1766,EM_ANGELING,Angeling,Angeling,99,128430,0,0,0,1,60,71,40,50,1,17,80,80,126,20,10,12,0,8,66,0x000004B5,300,1288,288,384,0,0,909,5000,909,5000,741,5000,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1767,EM_DEVILING,Deviling,Deviling,99,128430,0,0,0,1,60,71,40,50,1,17,80,80,126,20,10,12,0,8,66,0x000004B5,300,1288,288,384,0,0,909,5000,909,5000,741,5000,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1768,GLOOMUNDERNIGHT,Jigokudo Pain,Jigokudo Pain,99,500000,0,962175,276445,3,1000,1000,10,20,1,1,1,1,1,1,10,12,2,0,68,0x00000795,200,1344,2880,576,481087,10000,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1769,SHINOBI_SANGUINARIO,Shinobi Sanguinário,Shinobi Sanguinário,55,45500,0,450,1,1,210,230,10,10,240,240,240,240,240,240,10,12,1,7,20,0x3295,300,768,360,360,0,0,0,0,0,0,0,0,0,0,7208,1,7563,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,ECHIO,Shurado Pain,Shurado Pain,99,500000,0,13560,4300,1,1000,1800,33,11,200,200,1,1,200,200,10,12,1,7,80,0x0000079D,250,768,360,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1771,NUKENIN,Nukenin,Nukenin,99,3411230,0,4000,592380,1,10189,10289,37,80,999,300,300,300,999,60,10,12,1,7,20,0xB9D,300,100,500,500,0,0,0,0,0,0,0,0,7102,20,724,1,1467,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,ISILLA,Isilla,Isilla,300,500000,250000,0,0,1,1500,2000,20,5,275,150,200,275,250,150,10,12,0,2,20,0x308D,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,HODREMLIN,Ningendo Pain,Ningendo Pain,99,500000,0,3001,3001,1,1000,733,11,19,300,300,1,1,300,1,10,12,1,7,80,0x00003885,300,768,360,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1774,SEEKER,Rastreador,Rastreador,65,10090,0,5671,4278,6,723,852,17,30,60,52,34,143,107,27,10,12,0,0,64,0x00003295,190,576,432,300,0,0,0,,0,,0,,587,1000,7340,1000,985,20,1061,4000,7563,1000,0,,0,,0,,0,,0,
1775,SNOWIER,Yeti,Yeti,60,19230,0,5882,2699,2,770,1347,22,12,73,46,72,15,52,25,10,12,2,0,41,0x00003885,220,936,1020,420,0,0,0,,0,,0,,7561,3000,7066,1000,757,100,510,50,509,500,0,,991,100,0,,0,,0,
1777,ICE_TITAN,Titã de Gelo,Titã de Gelo,60,38200,0,13872,7928,1,1090,1570,71,15,99,34,88,10,79,29,10,12,2,0,61,0x00003885,250,861,660,144,0,0,0,,0,,0,,7561,5000,7066,3000,749,2,984,10,985,30,0,,995,100,0,,0,,0,
1778,GAZETI,Monstro Suiton,Monstro Suiton,55,5000000,0,10000,0,10,50000,500000,65,25,300,100,500,500,400,200,10,12,1,6,21,0x3395,190,576,370,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,20,0,0
1779,KTULLANUX,Ktullanux,Ktullanux,98,4417000,0,2720050,1120020,3,1680,10360,40,42,85,126,30,125,177,112,10,12,2,2,81,0x000037B5,400,432,840,216,1360025,10000,607,5500,617,5000,617,5000,7562,9000,616,3000,2509,5000,2111,5000,617,5000,607,5000,0,,0,,0,,0,
1780,PLANTA,Planta,Planta,100,92000,0,800,1,4,720,740,15,15,140,140,140,140,150,140,10,12,0,3,20,0x3484,2000,672,648,360,0,0,0,0,0,0,0,0,7565,60,1032,60,629,2,1033,40,905,20,0,0,0,0,0,0,0,0,0,0
1781,DROSERA,Jya,Jya,100,100000,50000,0,0,1,500,700,0,5,150,100,100,175,150,100,10,12,0,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1782,NAMEKUJI,NAMEKUJI,NAMEKUJI,300,500000,250000,0,0,1,1500,2000,20,5,1,1,780,650,1,1,10,12,1,3,21,0x8B,100,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,FILHO_KATSU,Filhote de Katsuyo,Filhote de Katsuyo,15,70,1,1,1,1,8,10,10,10,12,12,12,12,24,21,10,12,0,6,20,0x3289,150,1872,672,480,0,0,0,0,0,0,0,0,7188,200,520,10,7836,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,STAPO,Manda,Manda,500,1000000,1300000,0,0,1,5000,10000,30,20,500,340,300,500,600,300,10,12,2,3,40,0xBD,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,ATROCE,Kyodaijya Ermida,Kyodaijya Ermida,300,500000,250000,0,0,1,1500,2000,0,5,275,150,200,275,250,150,10,12,1,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1786,G_AGAV,Jya,Jya,100,100000,50000,0,0,1,500,700,0,5,150,100,100,175,150,100,10,12,0,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1787,G_ECHIO,Katsuyu,Katsuyu,999,1000000,1300000,0,0,1,5000,10000,30,20,500,100,300,500,600,300,10,12,2,7,40,0x000001BD,100,768,360,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1788,G_ICE_TITAN,Gama-Bunta,Gama-Bunta,500,1000000,1300000,0,0,1,5000,10000,30,20,500,340,300,500,600,400,10,12,2,3,40,0xBD,100,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,ICEICLE,Gama-Kishi,Gama-Kishi,300,500000,250000,0,0,1,1500,2000,20,5,275,150,200,275,250,150,10,12,1,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1916,ICEICLE,Filhote katsuyo,Filhote katsuyo,300,500000,250000,0,0,1,1500,2000,20,5,275,150,200,275,250,150,10,12,1,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1790,G_RAFFLESIA,Girino,Girino,100,100000,50000,0,0,1,500,700,10,5,150,100,100,175,150,100,10,12,0,3,21,0x0000008B,100,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1791,G_GALION,Galion,Galion,44,32240,0,0,0,1,336,441,11,12,51,52,59,25,72,32,10,12,1,2,44,0x000011AB,150,864,624,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1792,SOCCER_BALL,Bola,Bola,1,1000,0,0,0,0,0,0,128,99,0,0,0,0,0,0,0,0,0,0,20,0x00000040,2000,96,96,96,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1793,G_MEGALITH,Megalith,Megalith,45,5300,0,0,0,9,264,314,50,25,1,45,60,5,95,5,10,12,2,0,80,0x00003695,200,1332,1332,672,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1794,G_ROWEEN,Roween,Roween,31,5716,0,0,0,1,298,377,0,7,51,39,48,18,67,19,10,12,1,2,24,0x00003295,200,412,840,300,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
